rank,test,score
64,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testTextOnlyPojo,0.000000
65,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testIssue66,0.000000
66,com.fasterxml.jackson.dataformat.xml.misc.UnwrappingWithXMLTest#testSimpleUnwrappingRoundtrip,0.000000
67,com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest#testParentListRoundtrip,0.000000
68,com.fasterxml.jackson.dataformat.xml.lists.DeserializePolyList178Test#testPolyIdList178,0.000000
69,com.fasterxml.jackson.dataformat.xml.lists.RootListHandlingTest#testListSerialization,0.000000
70,com.fasterxml.jackson.dataformat.xml.lists.ListAnnotationSharingTest#testAnnotationSharing,0.000000
71,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListsTest#testWrappedLists,0.000000
72,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListsTest#testUnwrappedLists,0.000000
73,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListsTest#testDefaultWrapping,0.000000
74,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testStringsInList,0.000000
75,com.fasterxml.jackson.dataformat.xml.deser.TestViews#testNullSuppression,0.000000
76,com.fasterxml.jackson.dataformat.xml.deser.TestViews#testIssue44,0.000000
77,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testWriteToFile,0.000000
78,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testListViaObjectReader,0.000000
79,com.fasterxml.jackson.dataformat.xml.failing.TestUntypedListSerialization#testListAsObject,0.000000
80,com.fasterxml.jackson.dataformat.xml.failing.PolymorphicIssue4Test#testAsWrappedClassArray,0.000000
81,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testSimpleKeyMap,0.000000
82,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testSimpleKeyMapSimpleAnnotation,0.000000
83,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testNeedEncodingKeyMapSimpleAnnotation,0.000000
84,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testNeedEncodingKeyMapSimpleAnnotation_nonJaxb,0.000000
85,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testNeedEncodingKeyMap_nonJaxb,0.000000
86,com.fasterxml.jackson.dataformat.xml.jaxb.WithJAXBAnnotationsTest#testPersonAsXml,0.000000
87,com.fasterxml.jackson.dataformat.xml.jaxb.WithJAXBAnnotationsTest#testSerializeAsAttr,0.000000
88,com.fasterxml.jackson.dataformat.xml.jaxb.WithJAXBAnnotationsTest#testRootName,0.000000
89,com.fasterxml.jackson.dataformat.xml.jaxb.AttributesWithJAXBTest#testTwoAttributes,0.000000
90,com.fasterxml.jackson.dataformat.xml.jaxb.AttributesWithJAXBTest#testAttributeAndElement,0.000000
91,com.fasterxml.jackson.dataformat.xml.jaxb.ElementWrapperTest#testElementWrapper,0.000000
92,com.fasterxml.jackson.dataformat.xml.jaxb.ElementWrapperTest#testNoElementWrapper,0.000000
93,com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr#testIssue6,0.000000
94,com.fasterxml.jackson.dataformat.xml.ser.TestXmlDeclaration#testXml10Declaration,0.000000
95,com.fasterxml.jackson.dataformat.xml.ser.TestXmlDeclaration#testXml11Declaration,0.000000
96,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testSimpleAttribute,0.000000
97,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testMap,0.000000
98,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testSimpleNsElem,0.000000
99,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testSimpleAttrAndElem,0.000000
100,com.fasterxml.jackson.dataformat.xml.ser.TestSerializationOrdering#testOrdering,0.000000
101,com.fasterxml.jackson.dataformat.xml.ser.TestNamespaces#testRootNamespace,0.000000
102,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith2Bytes,0.000000
103,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith3Bytes,0.000000
104,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith4Bytes,0.000000
105,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith1Byte,0.000000
106,com.fasterxml.jackson.dataformat.xml.ser.TestIndentation#testSimpleStringBean,0.000000
107,com.fasterxml.jackson.dataformat.xml.ser.TestIndentation#testSimpleIntBean,0.000000
108,com.fasterxml.jackson.dataformat.xml.ser.TestJDKSerializability#testMapper,0.000000
109,com.fasterxml.jackson.dataformat.xml.MapperCopyTest#testCopyWith,0.000000
110,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testSecondLevelAttribute,0.000000
111,com.fasterxml.jackson.dataformat.xml.ser.TestJDKSerializability#testXmlFactory,0.000000
112,com.fasterxml.jackson.dataformat.xml.misc.XmlTextTest#testMixedContent,0.000000
113,com.fasterxml.jackson.dataformat.xml.misc.DTDSupportTest#testDTDAttempt,0.000000
114,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testAlternateTextElementName,0.000000
115,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testDeserializeAsText,0.000000
116,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testIssue24,0.000000
117,com.fasterxml.jackson.dataformat.xml.misc.NodeTest#testMixed,0.000000
118,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testIntArrayToX,0.000000
119,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testArrayIdentityTransforms,0.000000
120,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testShortArrayToX,0.000000
121,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testListAsProperty,0.000000
122,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testListToIntArray,0.000000
123,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testByteArrayFrom,0.000000
124,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testLongArrayToX,0.000000
125,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testNullXform,0.000000
126,com.fasterxml.jackson.dataformat.xml.incr.PartialReadTest#testSimpleRead,0.000000
127,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testWrappedListBeanDeser,0.000000
128,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testUnwrappedListBeanDeser,0.000000
129,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testWrappedListWithAttribute,0.000000
130,com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest#testOptionalsWithMissingType,0.000000
131,com.fasterxml.jackson.dataformat.xml.lists.ListWithAttributes#testListWithAttributes,0.000000
132,com.fasterxml.jackson.dataformat.xml.lists.ListWithAttributes#testIssue43,0.000000
133,com.fasterxml.jackson.dataformat.xml.lists.ListAsObjectTest#testCollection,0.000000
134,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest#testNested1_2b,0.000000
135,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest#testNestedWithEmpty2,0.000000
136,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest#testNestedWithEmpty,0.000000
137,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest#testNested1_2,0.000000
138,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest#testNested2_1,0.000000
139,com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest#testOptionals,0.000000
140,com.fasterxml.jackson.dataformat.xml.lists.EmptyListDeserTest#testEmptyList,0.000000
141,com.fasterxml.jackson.dataformat.xml.lists.ListDeser191Test#testListDeser,0.000000
142,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedLists180Test#testNestedUnwrappedLists180,0.000000
143,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListWithEmptyCData129Test#testListWithEmptyCData,0.000000
144,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListsTest#testOptionalsWithMissingType,0.000000
145,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListsTest#testDefaultWrappingWithEmptyLists,0.000000
146,com.fasterxml.jackson.dataformat.xml.deser.Issue274PropertyNameTest#testIssue274,0.000000
147,com.fasterxml.jackson.dataformat.xml.deser.TestBinaryData#testTwoBinaryProps,0.000000
148,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest#testNullsToEmptyArrays,0.000000
149,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest#testNullsToEmptyPojo,0.000000
150,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testStringArrayWithAttribute,0.000000
151,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testMissingString,0.000000
152,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testEmptyElementToString,0.000000
153,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testStringWithAttribute,0.000000
154,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testStringsWithAttribute,0.000000
155,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testSimpleStringElement,0.000000
156,com.fasterxml.jackson.dataformat.xml.deser.EmptyStringValueTest#testEmptyElement,0.000000
157,com.fasterxml.jackson.dataformat.xml.deser.EmptyStringValueTest#testEmptyString162,0.000000
158,com.fasterxml.jackson.dataformat.xml.deser.EmptyStringValueTest#testEmptyStringElement,0.000000
159,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testOptionalAttr,0.000000
160,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testMissingOptionalAttr,0.000000
161,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testFromAttribute,0.000000
162,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testMapWithAttr,0.000000
163,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullMethod1,0.000000
164,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullMethod2,0.000000
165,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullField1,0.000000
166,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullField2,0.000000
167,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullWithDefaults,0.000000
168,com.fasterxml.jackson.dataformat.xml.deser.CaseInsensitiveDeserTest#testCaseInsensitive1036,0.000000
169,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testImmutable,0.000000
170,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testBuilderMethodReturnMoreGeneral,0.000000
171,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testMultiAccess,0.000000
172,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testPOJOConfigResolution1557,0.000000
173,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testBuilderMethodReturnMoreSpecific,0.000000
174,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testSimpleWithIgnores,0.000000
175,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testSelfBuilder777,0.000000
176,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testSimple,0.000000
177,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testCustomWith,0.000000
178,com.fasterxml.jackson.dataformat.xml.deser.DeserErrorHandling236Test#testExceptionWrapping,0.000000
179,com.fasterxml.jackson.dataformat.xml.stream.XmlParserNextXxxTest#testXmlAttributesWithNextTextValue,0.000000
180,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidComment,0.000000
181,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidPI,0.000000
182,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidDoctype,0.000000
183,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidXmlDecl,0.000000
184,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleViaObjectReader,0.000000
185,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidRoot,0.000000
186,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleInvalid,0.000000
187,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testForceElementAsArray,0.000000
188,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testSimpleWithEmpty,0.000000
189,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testSimpleNested,0.000000
190,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testXmlAttributes,0.000000
191,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testSimplest,0.000000
192,com.fasterxml.jackson.dataformat.xml.failing.TestEmptyContent#testNoContent,0.000000
193,com.fasterxml.jackson.dataformat.xml.failing.TestDeserialization#testEmptyStringFromElemAndAttr,0.000000
194,com.fasterxml.jackson.dataformat.xml.failing.MixedContentTreeRead226Test#testMixed226,0.000000
195,com.fasterxml.jackson.dataformat.xml.failing.PolymorphicList97Test#testBad,0.000000
196,com.fasterxml.jackson.dataformat.xml.failing.PolymorphicList97Test#testGood,0.000000
197,com.fasterxml.jackson.dataformat.xml.failing.TypeAttributeOrder242Test#testAttributeOrder,0.000000
198,com.fasterxml.jackson.dataformat.xml.failing.CaseInsensitiveDeser273Test#testCaseInsensitiveComplex,0.000000
199,com.fasterxml.jackson.dataformat.xml.failing.FailingDelegatingCreator254Test#testIntList,0.000000
200,com.fasterxml.jackson.dataformat.xml.adapters.TestIssue47Attribute#testEmptyStringFromElemAndAttr,0.000000
201,com.fasterxml.jackson.dataformat.xml.jaxb.JAXBObjectId170Test#testPolyIdList178,0.000000
202,com.fasterxml.jackson.dataformat.xml.jaxb.BuilderWithJAXB291Test#testBuilder291,0.000000
203,com.fasterxml.jackson.dataformat.xml.VersionInfoTest#testMapperVersions,0.000000
204,com.fasterxml.jackson.dataformat.xml.MapperCopyTest#testMapperSerialization,0.000000
205,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStreamTest#testEmptyTags,0.000000
206,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStreamTest#testRootAttributes,0.000000
207,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStreamTest#testNested,0.000000
208,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStreamTest#testSimple,0.000000
209,com.fasterxml.jackson.dataformat.xml.MapperCopyTest#testSerializerProviderCopy,0.000000
