rank,test,score
65,com.fasterxml.jackson.core.json.async.AsyncCharEscapingTest#testMissingLinefeedEscaping,0.001077
66,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToIntCoercion,0.001022
67,com.fasterxml.jackson.core.json.async.AsyncNumberLeadingZeroesTest#testLeadingZeroesInt,0.000869
68,com.fasterxml.jackson.core.json.async.AsyncNonStdNumbersTest#testDisallowInf,0.000844
69,com.fasterxml.jackson.core.json.async.AsyncScalarArrayTest#testFloats,0.000808
70,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayInnerComma[Features []],0.000795
71,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectLeadingComma[Features []],0.000746
72,com.fasterxml.jackson.core.json.async.AsyncCommentParsingTest#testCppCommentsEnabled,0.000737
73,com.fasterxml.jackson.failing.async.AsyncTokenErrorTest#testMangledRootInts,0.000636
74,com.fasterxml.jackson.core.json.async.AsyncRootNumbersTest#testRootDoublesSimple,0.000590
75,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToLongFailing,0.000588
76,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToLongCoercion,0.000570
77,com.fasterxml.jackson.core.json.async.AsyncStringArrayTest#testShortAsciiStrings,0.000535
78,com.fasterxml.jackson.core.json.async.AsyncCharEscapingTest#testSimpleEscaping,0.000513
79,com.fasterxml.jackson.core.json.async.AsyncScalarArrayTest#testLong,0.000512
80,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectTrailingComma[Features []],0.000475
81,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingComma[Features [ALLOW_TRAILING_COMMA]],0.000445
82,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectBasic[Features [ALLOW_MISSING_VALUES]],0.000000
83,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectBasic[Features [ALLOW_TRAILING_COMMA]],0.000000
84,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectTrailingComma[Features [ALLOW_TRAILING_COMMA]],0.000000
85,com.fasterxml.jackson.core.json.async.AsyncUnicodeHandlingTest#testShortUnicodeWithSurrogates,0.000000
86,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectTrailingCommas[Features []],0.000000
87,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectInnerComma[Features [ALLOW_MISSING_VALUES]],0.000000
88,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectTrailingComma[Features [ALLOW_MISSING_VALUES]],0.000000
89,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectTrailingCommas[Features [ALLOW_MISSING_VALUES]],0.000000
90,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectInnerComma[Features [ALLOW_TRAILING_COMMA]],0.000000
91,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectTrailingCommas[Features [ALLOW_TRAILING_COMMA]],0.000000
92,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayLeadingComma[Features [ALLOW_MISSING_VALUES]],0.000000
93,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingComma[Features [ALLOW_MISSING_VALUES]],0.000000
94,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingCommas[Features [ALLOW_MISSING_VALUES]],0.000000
95,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingCommasTriple[Features [ALLOW_MISSING_VALUES]],0.000000
96,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToDoubleCoercion,0.000000
97,com.fasterxml.jackson.core.json.async.AsyncParserNamesTest#testEvenLongerName,0.000000
98,com.fasterxml.jackson.core.json.async.AsyncStringArrayTest#testShortUnicodeStrings,0.000000
99,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingCommas[Features []],0.000000
100,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingCommasTriple[Features []],0.000000
101,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingCommas[Features [ALLOW_TRAILING_COMMA]],0.000000
102,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingCommasTriple[Features [ALLOW_TRAILING_COMMA]],0.000000
103,com.fasterxml.jackson.core.json.async.AsyncScalarArrayTest#testBigIntegers,0.000000
104,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectLeadingComma[Features [ALLOW_MISSING_VALUES]],0.000000
105,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectLeadingComma[Features [ALLOW_TRAILING_COMMA]],0.000000
106,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayLeadingComma[Features [ALLOW_TRAILING_COMMA]],0.000000
107,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToBigDecimalCoercion,0.000000
108,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayInnerComma[Features [ALLOW_TRAILING_COMMA]],0.000000
