rank,test,score
65,org.apache.commons.compress.ArchiveReadTest#testArchive[file=SunOS_.cpio],0.000000
66,org.apache.commons.compress.ArchiveReadTest#testArchive[file=SunOS.ar],0.000000
67,org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD_ustar.tar],0.000000
68,org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD_.tar],0.000000
69,org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD_hpbin.cpio],0.000000
70,org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD_bin.cpio],0.000000
71,org.apache.commons.compress.ArchiveReadTest#testArchive[file=SunOS_crc.cpio],0.000000
72,org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD_newc.cpio],0.000000
73,org.apache.commons.compress.ArchiveReadTest#testArchive[file=SunOS_-c.cpio],0.000000
74,org.apache.commons.compress.ArchiveReadTest#testArchive[file=SunOS_cEf.tar],0.000000
75,org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD_pax.tar],0.000000
76,org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD.ar],0.000000
77,org.apache.commons.compress.ArchiveReadTest#testArchive[file=SunOS_cAEf.tar],0.000000
78,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFile2,0.000000
79,org.apache.commons.compress.changes.ChangeSetTestCase#testAddDeleteToOneFileArchive,0.000000
80,org.apache.commons.compress.changes.ChangeSetTestCase#testChangeSetResults,0.000000
81,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromAndAddToAr,0.000000
82,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromAr,0.000000
83,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteAddDelete,0.000000
84,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteDir,0.000000
85,org.apache.commons.compress.changes.ChangeSetTestCase#testAddDeleteAdd,0.000000
86,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteDir2,0.000000
87,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteDir3,0.000000
88,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFile,0.000000
89,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromTar,0.000000
90,org.apache.commons.compress.changes.ChangeSetTestCase#testDeletePlusAdd,0.000000
91,org.apache.commons.compress.archivers.ArTestCase#testArDelete,0.000000
92,org.apache.commons.compress.archivers.ArTestCase#testArUnarchive,0.000000
93,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#aiffFilesAreNoTARs,0.000000
94,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#shortTextFilesAreNoTARs,0.000000
95,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#detectsAndThrowsFor7z,0.000000
96,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#testCOMPRESS209,0.000000
97,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#testDetect,0.000000
98,org.apache.commons.compress.archivers.DumpTestCase#testArchiveDetection,0.000000
99,org.apache.commons.compress.archivers.DumpTestCase#testCompressedArchiveDetection,0.000000
100,org.apache.commons.compress.archivers.LongSymLinkTest#testArchive[file=gnu.tar],0.000000
101,org.apache.commons.compress.archivers.ar.ArArchiveOutputStreamTest#testLongFileNamesWorkUsingBSDDialect,0.000000
102,org.apache.commons.compress.DetectArchiverTestCase#testDetection,0.000000
103,org.apache.commons.compress.DetectArchiverTestCase#testDetectionNotArchive,0.000000
104,org.apache.commons.compress.DetectArchiverTestCase#testCOMPRESS117,0.000000
105,org.apache.commons.compress.DetectArchiverTestCase#testCOMPRESS335,0.000000
106,org.apache.commons.compress.DetectArchiverTestCase#testEmptyCpioArchive,0.000000
107,org.apache.commons.compress.IOMethodsTest#testWriteJar,0.000000
108,org.apache.commons.compress.IOMethodsTest#testWriteTar,0.000000
109,org.apache.commons.compress.IOMethodsTest#testWriteZip,0.000000
110,org.apache.commons.compress.IOMethodsTest#testWriteCpio,0.000000
111,org.apache.commons.compress.IOMethodsTest#testReadCpio,0.000000
112,org.apache.commons.compress.IOMethodsTest#testReadTar,0.000000
113,org.apache.commons.compress.IOMethodsTest#testWriteAr,0.000000
114,org.apache.commons.compress.IOMethodsTest#testReadAr,0.000000
115,org.apache.commons.compress.changes.ChangeTest#testFailsToCreateChangeTakingThreeArgumentsThrowsNullPointerException,0.000000
116,org.apache.commons.compress.changes.ChangeTest#testFailsToCreateChangeTakingFourArgumentsThrowsNullPointerExceptionOne,0.000000
117,org.apache.commons.compress.changes.ChangeTest#testFailsToCreateChangeTakingFourArgumentsThrowsNullPointerExceptionTwo,0.000000
118,org.apache.commons.compress.changes.ChangeSetTestCase#testRenameAndDelete,0.000000
119,org.apache.commons.compress.changes.ChangeSetTestCase#testAddMoveDelete,0.000000
120,org.apache.commons.compress.changes.ChangeSetTestCase#testAddChangeTwiceWithoutReplace,0.000000
121,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromAndAddToTar,0.000000
122,org.apache.commons.compress.changes.ChangeSetTestCase#testAddChangeTwice,0.000000
123,org.apache.commons.compress.archivers.TarTestCase#testTarUnarchive,0.000000
124,org.apache.commons.compress.archivers.TarTestCase#testFileEntryFromFile,0.000000
125,org.apache.commons.compress.archivers.TarTestCase#testDirectoryEntryFromFile,0.000000
126,org.apache.commons.compress.archivers.TarTestCase#testTarArchiveLongNameCreation,0.000000
127,org.apache.commons.compress.archivers.TarTestCase#testTarArchiveCreation,0.000000
128,org.apache.commons.compress.archivers.TarTestCase#testExplicitDirectoryEntry,0.000000
129,org.apache.commons.compress.archivers.TarTestCase#testCOMPRESS114,0.000000
130,org.apache.commons.compress.archivers.TarTestCase#testCOMPRESS178,0.000000
131,org.apache.commons.compress.archivers.TarTestCase#testExplicitFileEntry,0.000000
132,org.apache.commons.compress.archivers.ArTestCase#testFileEntryFromFile,0.000000
133,org.apache.commons.compress.archivers.ArTestCase#testArArchiveCreation,0.000000
134,org.apache.commons.compress.archivers.ArTestCase#testExplicitFileEntry,0.000000
135,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#cantRead7zFromStream,0.000000
136,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#cantWrite7zToStream,0.000000
137,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#testEncodingCtor,0.000000
138,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#testEncodingDeprecated,0.000000
139,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#testEncodingOutputStream,0.000000
140,org.apache.commons.compress.archivers.CpioTestCase#testCpioUnarchive,0.000000
141,org.apache.commons.compress.archivers.CpioTestCase#testFileEntryFromFile,0.000000
142,org.apache.commons.compress.archivers.CpioTestCase#testDirectoryEntryFromFile,0.000000
143,org.apache.commons.compress.archivers.CpioTestCase#testExplicitDirectoryEntry,0.000000
144,org.apache.commons.compress.archivers.CpioTestCase#testExplicitFileEntry,0.000000
145,org.apache.commons.compress.archivers.CpioTestCase#testCpioArchiveCreation,0.000000
146,org.apache.commons.compress.archivers.ArchiveOutputStreamTest#testCallSequenceAr,0.000000
147,org.apache.commons.compress.archivers.ArchiveOutputStreamTest#testCallSequenceCpio,0.000000
148,org.apache.commons.compress.archivers.ArchiveOutputStreamTest#testFinish,0.000000
149,org.apache.commons.compress.archivers.ArchiveOutputStreamTest#testOptionalFinish,0.000000
150,org.apache.commons.compress.archivers.ArchiveOutputStreamTest#testCallSequenceJar,0.000000
151,org.apache.commons.compress.archivers.ArchiveOutputStreamTest#testCallSequenceTar,0.000000
152,org.apache.commons.compress.archivers.ArchiveOutputStreamTest#testCallSequenceZip,0.000000
153,org.apache.commons.compress.archivers.dump.DumpArchiveUtilTest#convert16,0.000000
154,org.apache.commons.compress.archivers.dump.DumpArchiveUtilTest#convert32,0.000000
155,org.apache.commons.compress.archivers.dump.DumpArchiveUtilTest#convert64,0.000000
156,org.apache.commons.compress.archivers.dump.DumpArchiveEntryTest#publicNameRemovesLeadingDotSlash,0.000000
157,org.apache.commons.compress.archivers.dump.DumpArchiveEntryTest#publicNameAddsTrailingSlashForDirectories,0.000000
158,org.apache.commons.compress.archivers.dump.DumpArchiveInputStreamTest#testNotADumpArchive,0.000000
159,org.apache.commons.compress.archivers.dump.DumpArchiveInputStreamTest#testConsumesArchiveCompletely,0.000000
160,org.apache.commons.compress.archivers.dump.DumpArchiveInputStreamTest#testNotADumpArchiveButBigEnough,0.000000
161,org.apache.commons.compress.archivers.memory.MemoryArchiveTestCase#testReading,0.000000
162,org.apache.commons.compress.archivers.DumpTestCase#testCompressedDumpUnarchiveAll,0.000000
163,org.apache.commons.compress.archivers.DumpTestCase#testDumpUnarchiveAll,0.000000
164,org.apache.commons.compress.archivers.DumpTestCase#testCheckArchive,0.000000
165,org.apache.commons.compress.archivers.DumpTestCase#testCheckCompressedArchive,0.000000
166,org.apache.commons.compress.archivers.jar.JarMarkerTest#testJarMarkerLengthCheck,0.000000
167,org.apache.commons.compress.archivers.jar.JarArchiveOutputStreamTest#testJarMarker,0.000000
168,org.apache.commons.compress.archivers.ExceptionMessageTest#testMessageWhenArchiverNameIsNull_1,0.000000
169,org.apache.commons.compress.archivers.ExceptionMessageTest#testMessageWhenArchiverNameIsNull_2,0.000000
170,org.apache.commons.compress.archivers.ExceptionMessageTest#testMessageWhenOutputStreamIsNull,0.000000
171,org.apache.commons.compress.archivers.ExceptionMessageTest#testMessageWhenInputStreamIsNull,0.000000
172,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=vmgump_posix.tar],0.000000
173,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur.jar],0.000000
174,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur.cpio],0.000000
175,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=vmgump_pax.tar],0.000000
176,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=vmgump_oldgnu.tar],0.000000
177,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=winXP_antgnu.tar],0.000000
178,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur-z.zip],0.000000
179,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur-0.jar],0.000000
180,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur_pax.tar],0.000000
181,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=cygwin_posix.tar],0.000000
182,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=cygwin_gnu.tar],0.000000
183,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=hudson.tar],0.000000
184,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur_ustar.tar],0.000000
185,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=cygwin_pax.tar],0.000000
186,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur-M.jar],0.000000
187,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur.ar],0.000000
188,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur-c.zip],0.000000
189,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=vmgump_ustar.tar],0.000000
190,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=cygwin_oldgnu.tar],0.000000
191,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur.zip],0.000000
192,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur_posix.tar],0.000000
193,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=hudson-E.tar],0.000000
194,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=cygwin_ustar.tar],0.000000
195,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=vmgump_gnu.tar],0.000000
196,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#testSignatureCheck,0.000000
197,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#test7zUnarchive,0.000000
198,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#test7zDeflate64Unarchive,0.000000
199,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#testHelloWorldHeaderCompressionOffLZMA2,0.000000
200,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#getEntriesOfUnarchiveTest,0.000000
201,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#testCompressedHeaderWithNonDefaultDictionarySize,0.000000
202,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#testAllEmptyFilesArchive,0.000000
203,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#test7zDecryptUnarchive,0.000000
204,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#testRandomlySkippingEntries,0.000000
205,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#testEncryptedArchiveRequiresPassword,0.000000
206,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#getEntriesOfUnarchiveInMemoryTest,0.000000
207,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#test7zDeflateUnarchive,0.000000
208,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#testReadingBackDeltaDistance,0.000000
209,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#testHelloWorldHeaderCompressionOffCopy,0.000000
210,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#readEntriesOfSize0,0.000000
211,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#testReadingBackLZMA2DictSize,0.000000
212,org.apache.commons.compress.archivers.sevenz.FolderTest#testFindBindPairForInStream,0.000000
213,org.apache.commons.compress.archivers.sevenz.FolderTest#testGetUnpackSizeOne,0.000000
214,org.apache.commons.compress.archivers.sevenz.FolderTest#testGetUnpackSizeTwo,0.000000
215,org.apache.commons.compress.archivers.sevenz.FolderTest#testGetUnpackSizeForCoderOne,0.000000
