rank,test,score
349,org.jsoup.nodes.EntitiesTest#escapeSupplementaryCharacter,34.000000
350,org.jsoup.select.ElementsTest#empty,240.000000
351,org.jsoup.nodes.FormElementTest#usesOnForCheckboxValueIfNoValueSet,221.000000
352,org.jsoup.nodes.EntitiesTest#caseSensitive,65.000000
353,org.jsoup.nodes.DocumentTest#setTextPreservesDocumentStructure,222.000000
354,org.jsoup.nodes.TextNodeTest#testWithSupplementaryCharacter,183.000000
355,org.jsoup.nodes.EntitiesTest#noSpuriousDecodes,53.000000
356,org.jsoup.nodes.TextNodeTest#testTextBean,263.000000
357,org.jsoup.parser.TokeniserTest#handleSuperLargeTagNames,214.000000
358,org.jsoup.nodes.EntitiesTest#notMissingMultis,52.000000
359,org.jsoup.nodes.ElementTest#before,281.000000
360,org.jsoup.parser.TokeniserTest#cp1252Entities,181.000000
361,org.jsoup.nodes.EntitiesTest#xhtml,23.000000
362,org.jsoup.nodes.ElementTest#booleanAttributeOutput,219.000000
363,org.jsoup.parser.HtmlParserTest#parsesUnterminatedOption,215.000000
364,org.jsoup.nodes.EntitiesTest#notMissingSupplementals,52.000000
365,org.jsoup.nodes.ElementTest#testAddNewHtml,276.000000
366,org.jsoup.parser.HtmlParserTest#handlesJavadocFont,256.000000
367,org.jsoup.nodes.EntitiesTest#quoteReplacements,50.000000
368,org.jsoup.nodes.ElementTest#testAddNewText,238.000000
369,org.jsoup.parser.HtmlParserTest#handlesUnclosedTitleAtEof,201.000000
370,org.jsoup.nodes.EntitiesTest#escapedSupplementary,34.000000
371,org.jsoup.nodes.ElementTest#testClone,263.000000
372,org.jsoup.parser.HtmlParserTest#handlesTextArea,211.000000
373,org.jsoup.nodes.EntitiesTest#unescapeMultiChars,67.000000
374,org.jsoup.nodes.ElementTest#testRoot,248.000000
375,org.jsoup.select.ElementsTest#eachAttr,230.000000
376,org.jsoup.nodes.DocumentTypeTest#constructorValidationOkWithBlankName,41.000000
377,org.jsoup.nodes.ElementTest#testWrap,283.000000
378,org.jsoup.select.ElementsTest#is,229.000000
379,org.jsoup.nodes.DocumentTypeTest#constructorValidationOkWithBlankPublicAndSystemIds,41.000000
380,org.jsoup.select.ElementsTest#forms,214.000000
381,org.jsoup.nodes.ElementTest#testEmptyElementFormatHtml,206.000000
382,org.jsoup.nodes.DocumentTypeTest#constructorValidationThrowsExceptionOnNulls,4.000000
383,org.jsoup.nodes.ElementTest#testKeepsPreTextAtDepth,224.000000
384,org.jsoup.select.ElementsTest#hasText,221.000000
385,org.jsoup.integration.ConnectTest#testBinaryResultThrows,123.000000
386,org.jsoup.nodes.ElementTest#testAppendRowToTable,275.000000
387,org.jsoup.select.TraversorTest#filterStop,201.000000
