rank,test,score
64,org.apache.commons.math3.ode.events.EventStateTest#closeEvents,77.000000
65,org.apache.commons.math3.stat.correlation.CovarianceTest#testConsistency,77.000000
66,org.apache.commons.math3.optimization.direct.SimplexOptimizerNelderMeadTest#testLeastSquares3,74.000000
67,org.apache.commons.math3.stat.correlation.SpearmansRankCorrelationTest#testConsistency,69.000000
68,org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatorTest#testLinearFunction2D,65.000000
69,org.apache.commons.math3.analysis.FunctionUtilsTest#testMultiplyDifferentiable,64.000000
70,org.apache.commons.math3.random.ValueServerTest#testModes,64.000000
71,org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizerTest#testShallowCopy,62.000000
72,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatorTest#testPreconditions,56.000000
73,org.apache.commons.math3.ode.nonstiff.AdamsMoultonIntegratorTest#exceedMaxEvaluations,246.000000
74,org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest#testIssue780,242.000000
75,org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest#testCircleFitting,211.000000
76,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizerTestValidation#testParametersErrorMonteCarloParameters,195.000000
77,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest#testFitAccuracyDependsOnBoundary,193.000000
78,org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolatorTest#testPlane,190.000000
79,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest#testXor,189.000000
80,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest#testCircleFitting,188.000000
81,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest#testFitAccuracyDependsOnBoundary,177.000000
82,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizerTest#testComputeSigma,167.000000
83,org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizerTest#testIssue914,165.000000
84,org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest#testMaxEvaluations,165.000000
85,org.apache.commons.math3.ode.nonstiff.AdamsBashforthIntegratorTest#testMinStep,163.000000
86,org.apache.commons.math3.fitting.GaussianCurveFitterTest#testMath519,153.000000
87,org.apache.commons.math3.ode.events.EventFilterTest#testTwoOppositeFilters,145.000000
88,org.apache.commons.math3.random.EmpiricalDistributionTest#testSampling,142.000000
89,org.apache.commons.math3.optim.linear.SimplexSolverTest#testUnboundedSolution,132.000000
90,org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest#testIllConditioned,127.000000
91,org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest#testPerfectFit,126.000000
92,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest#testChoppedHexagon,122.000000
