rank,test,score
65,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testDeflateWithConfiguration,144.000000
66,org.apache.commons.compress.compressors.FramedSnappyTestCase#testRoundtripWithOneBigWrite,139.000000
67,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testUtf8Interoperability,136.000000
68,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest#shouldUseSpecifiedEncodingWhenReadingGNULongNames,111.000000
69,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#testEncodingInputStream,93.000000
70,org.apache.commons.compress.archivers.zip.Zip64SupportIT#writeBigDeflatedEntryUnknownSizeToFileModeNever,89.000000
71,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#getEntriesOfUnarchiveInMemoryTest,88.000000
72,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testSixEmptyFiles,85.000000
73,org.apache.commons.compress.compressors.CompressorStreamFactoryRoundtripTest#testCompressorStreamFactoryRoundtrip[bzip2],84.000000
74,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorOutputStreamTest#rewritingOfFinalBlockWithTrailingLZ77Literals,82.000000
75,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest#testGetAndSetOfPaxEntry,66.000000
76,org.apache.commons.compress.changes.ChangeSetTestCase#testAddChangeTwice,62.000000
77,org.apache.commons.compress.compressors.snappy.FramedSnappyCompressorInputStreamTest#testRemainingChunkTypes,61.000000
78,org.apache.commons.compress.IOMethodsTest#testWriteCpio,56.000000
79,org.apache.commons.compress.archivers.zip.ZipFileTest#testEntryAlignmentExceed,54.000000
80,org.apache.commons.compress.changes.ChangeSetTestCase#testAddAllreadyExistingWithReplaceFalse,245.000000
81,org.apache.commons.compress.archivers.zip.ParallelScatterZipCreatorTest#callableApi,242.000000
82,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testStackOfContentCompressions,237.000000
83,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testZipArchiveInputStreamReadsUnicodeFields,236.000000
84,org.apache.commons.compress.archivers.zip.ZipFileTest#testUnshrinking,153.000000
85,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#testReadingBackDeltaDistance,145.000000
86,org.apache.commons.compress.archivers.ArchiveOutputStreamTest#testCallSequenceZip,144.000000
87,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#testUnshrinkEntry,144.000000
88,org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest#testWriteNonAsciiLinkPathNamePaxHeader,124.000000
89,org.apache.commons.compress.compressors.lz4.FactoryTest#blockRoundtripViaFactory,117.000000
90,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#test7zDecryptUnarchive,103.000000
91,org.apache.commons.compress.compressors.snappy.SnappyRoundtripTest#blaTarRoundtripTunedForCompressionRatio,95.000000
92,org.apache.commons.compress.IOMethodsTest#testReadCpio,92.000000
93,org.apache.commons.compress.archivers.zip.Zip64SupportIT#writeBigDeflatedEntryUnknownSizeToStream,88.000000
94,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#cantWrite7zToStream,86.000000
95,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testEightEmptyFiles,85.000000
96,org.apache.commons.compress.compressors.bzip2.PythonTruncatedBzip2Test#testPartialReadTruncatedData,79.000000
97,org.apache.commons.compress.archivers.zip.ExtraFieldUtilsTest#testMergeWithUnparseableData,69.000000
98,org.apache.commons.compress.archivers.tar.BigFilesIT#readFileBiggerThan8GByteStar,65.000000
99,org.apache.commons.compress.compressors.snappy.FramedSnappyCompressorInputStreamTest#testAvailable,59.000000
100,org.apache.commons.compress.compressors.lz77support.LZ77CompressorTest#blaExampleWithShorterBackReferenceLength,45.000000
101,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromAndAddToJar,272.000000
102,org.apache.commons.compress.archivers.jar.JarArchiveOutputStreamTest#testJarMarker,210.000000
103,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testBzip2WithConfiguration,207.000000
104,org.apache.commons.compress.archivers.zip.Zip64SupportIT#writeSmallDeflatedEntryKnownSizeToStreamModeNever,141.000000
105,org.apache.commons.compress.archivers.SevenZTestCase#testSevenZArchiveCreationUsingCopy,140.000000
106,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#testOffsets,139.000000
107,org.apache.commons.compress.archivers.zip.ZipFileTest#testExcessDataInZip64ExtraField,139.000000
108,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#testCOMPRESS209,117.000000
109,org.apache.commons.compress.IOMethodsTest#testReadTar,109.000000
110,org.apache.commons.compress.compressors.snappy.SnappyRoundtripTest#tryReallyLongLiterals,93.000000
111,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testNineEmptyFiles,85.000000
112,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorOutputStreamTest#rewritingOfFourPairs,81.000000
113,org.apache.commons.compress.compressors.bzip2.PythonTruncatedBzip2Test#testTruncatedData,79.000000
114,org.apache.commons.compress.archivers.zip.ExtraFieldUtilsTest#testParse,72.000000
115,org.apache.commons.compress.ArchiveReadTest#testArchive[file=SunOS_odc.cpio],64.000000
116,org.apache.commons.compress.compressors.FramedSnappyTestCase#testDefaultExtraction,60.000000
117,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#testEncryptedArchiveRequiresPassword,58.000000
118,org.apache.commons.compress.archivers.tar.SparseFilesTest#testOldGNU,47.000000
119,org.apache.commons.compress.compressors.BZip2TestCase#testCOMPRESS131,40.000000
120,org.apache.commons.compress.archivers.zip.Zip64SupportIT#writeAndRead5GBOfZerosUsingZipFile,235.000000
121,org.apache.commons.compress.IOMethodsTest#testReadJar,223.000000
122,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testBzip2Roundtrip,206.000000
123,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testBCJX86Roundtrip,150.000000
124,org.apache.commons.compress.archivers.zip.Zip64SupportIT#write100KFilesStreamModeNever,136.000000
125,org.apache.commons.compress.archivers.zip.ZipFileTest#nameSourceDefaultsToName,134.000000
126,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFile2,127.000000
127,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#nameSourceIsSetToUnicodeExtraField,126.000000
128,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#readEntriesOfSize0,98.000000
129,org.apache.commons.compress.compressors.snappy.SnappyRoundtripTest#blaTarRoundtripTunedForSpeed,94.000000
130,org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest#testOldEntryStarMode,88.000000
131,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testTwentyNineEmptyFiles,85.000000
132,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#testEncodingCtor,83.000000
133,org.apache.commons.compress.archivers.LongSymLinkTest#testArchive[file=gnu.tar],83.000000
134,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorOutputStreamTest#rewritingOfFinalBlockWithoutTrailingLZ77Literals,82.000000
135,org.apache.commons.compress.archivers.zip.ExtraFieldUtilsTest#testParseCentral,73.000000
136,org.apache.commons.compress.compressors.FramedSnappyTestCase#testDefaultExtractionViaFactory,64.000000
137,org.apache.commons.compress.archivers.zip.X000A_NTFSTest#simpleRountrip,34.000000
138,org.apache.commons.compress.archivers.zip.DataDescriptorTest#doesntWriteDataDescriptorWhenAddingRawEntries,207.000000
139,org.apache.commons.compress.IOMethodsTest#testReadZip,202.000000
140,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testEightFilesSomeNotEmpty,152.000000
141,org.apache.commons.compress.IOMethodsTest#testWriteZip,142.000000
142,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testSampleFile,136.000000
143,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteDir,129.000000
144,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest#testReadPasswordEncryptedEntryViaStream,118.000000
145,org.apache.commons.compress.compressors.snappy.SnappyRoundtripTest#biggerFileRoundtrip,98.000000
146,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#detectsAndThrowsFor7z,97.000000
147,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#test7zUnarchive,97.000000
148,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorOutputStreamTest#rewritingWithFinalBackreferenceAndOffsetBiggerThan1,80.000000
149,org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest#testAddAsFirstExtraField,77.000000
150,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testDirectoriesOnly,73.000000
151,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest#workaroundForBrokenTimeHeader,50.000000
152,org.apache.commons.compress.compressors.snappy.FramedSnappyCompressorInputStreamTest#readIWAFileWithBiggerOffset,50.000000
153,org.apache.commons.compress.compressors.deflate64.Deflate64CompressorInputStreamTest#uncompressedBlockAvailable,37.000000
154,org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest#testRecordSize,29.000000
155,org.apache.commons.compress.changes.ChangeSetTestCase#testAddToEmptyArchive,236.000000
156,org.apache.commons.compress.archivers.zip.Zip64SupportIT#read3EntriesCreatingBigArchiveFileUsingZipFile,225.000000
157,org.apache.commons.compress.compressors.Pack200TestCase#testJarUnarchiveAllFileArgInMemory,169.000000
158,org.apache.commons.compress.archivers.ArchiveOutputStreamTest#testOptionalFinish,153.000000
159,org.apache.commons.compress.archivers.SevenZTestCase#testSevenZArchiveCreationUsingDeflate,145.000000
160,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest#testReadPasswordEncryptedEntryViaZipFile,123.000000
161,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#testDetect,97.000000
162,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorRoundtripTest#gzippedLoremIpsumRoundtrip[using default],95.000000
163,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#testHelloWorldHeaderCompressionOffLZMA2,88.000000
164,org.apache.commons.compress.archivers.CpioTestCase#testFileEntryFromFile,83.000000
165,org.apache.commons.compress.compressors.snappy.SnappyRoundtripTest#gzippedLoremIpsumRoundtrip,81.000000
166,org.apache.commons.compress.IOMethodsTest#testWriteTar,72.000000
167,org.apache.commons.compress.archivers.tar.SparseFilesTest#testPaxGNU,61.000000
168,org.apache.commons.compress.changes.ChangeSetTestCase#testAddChangeTwiceWithoutReplace,61.000000
169,org.apache.commons.compress.DetectArchiverTestCase#testDetection,54.000000
170,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteAddToOneFileArchive,244.000000
171,org.apache.commons.compress.archivers.ZipTestCase#testUnixModeInAddRaw,213.000000
172,org.apache.commons.compress.compressors.pack200.Pack200UtilsTest#testNormalizeInPlace,159.000000
173,org.apache.commons.compress.archivers.ArchiveOutputStreamTest#testCallSequenceJar,156.000000
174,org.apache.commons.compress.archivers.zip.ZipFileTest#testUnixSymlinkSampleFile,155.000000
175,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#testReadingBackLZMA2DictSize,139.000000
176,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorRoundtripTest#blaTarRoundtrip[using default],112.000000
177,org.apache.commons.compress.archivers.tar.TarArchiveEntryTest#testTarFileWithFSRoot,106.000000
178,org.apache.commons.compress.compressors.snappy.SnappyRoundtripTest#blaTarRoundtrip,94.000000
179,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#getEntriesOfUnarchiveTest,78.000000
180,org.apache.commons.compress.archivers.dump.DumpArchiveInputStreamTest#testConsumesArchiveCompletely,73.000000
181,org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD_crc.cpio],69.000000
182,org.apache.commons.compress.archivers.zip.ExtraFieldUtilsTest#testMerge,65.000000
183,org.apache.commons.compress.archivers.TarTestCase#testCOMPRESS114,49.000000
184,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testGettersSetters,30.000000
185,org.apache.commons.compress.changes.ChangeSetTestCase#testDeletePlusAddSame,248.000000
186,org.apache.commons.compress.archivers.ZipTestCase#testFileEntryFromFile,199.000000
187,org.apache.commons.compress.archivers.JarTestCase#testJarArchiveCreation,155.000000
188,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testLzma2WithIntConfiguration,143.000000
189,org.apache.commons.compress.archivers.zip.ZipFileTest#testDuplicateEntry,141.000000
190,org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest#testBigNumberPosixMode,117.000000
191,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testRawNameReadFromStream,110.000000
192,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorRoundtripTest#gzippedLoremIpsumRoundtrip[using tuned for speed],94.000000
193,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#testCompressedHeaderWithNonDefaultDictionarySize,91.000000
194,org.apache.commons.compress.archivers.DumpTestCase#testCheckArchive,77.000000
195,org.apache.commons.compress.archivers.zip.ExtraFieldUtilsTest#testParseWithRead,75.000000
196,org.apache.commons.compress.ArchiveReadTest#testArchive[file=SunOS_.cpio],64.000000
