rank,test,score
163,com.google.gson.functional.MapTest#testInterfaceTypeMap,0.000000
164,com.google.gson.functional.MapTest#testMapSerializationWithNullValues,0.000000
165,com.google.gson.functional.MapTest#testConcurrentSkipListMap,0.000000
166,com.google.gson.functional.MapTest#testMapSerializationWithNullValueButSerializeNulls,0.000000
167,com.google.gson.functional.MapTest#testMapDeserializationWithNullValue,0.000000
168,com.google.gson.functional.MapTest#testComplexKeysSerialization,0.000000
169,com.google.gson.functional.MapTest#testMapSerializationEmpty,0.000000
170,com.google.gson.functional.MapTest#testStringKeyDeserialization,0.000000
171,com.google.gson.functional.MapTest#testSerializeMapOfMaps,0.000000
172,com.google.gson.functional.MapTest#testMapDeserializationWithUnquotedIntegerKeys,0.000000
173,com.google.gson.functional.MapTest#testMapNamePromotionWithJsonElementReader,0.000000
174,com.google.gson.functional.MapTest#testNumberKeyDeserialization,0.000000
175,com.google.gson.functional.MapTest#testMapSerializationWithNullKey,0.000000
176,com.google.gson.functional.MapTest#testInterfaceTypeMapWithSerializer,0.000000
177,com.google.gson.functional.InheritanceTest#testClassWithBaseCollectionFieldSerialization,0.000000
178,com.google.gson.functional.InheritanceTest#testSubInterfacesOfCollectionDeserialization,0.000000
179,com.google.gson.functional.ParameterizedTypesTest#testTypesWithMultipleParametersSerialization,0.000000
180,com.google.gson.functional.ParameterizedTypesTest#testTypesWithMultipleParametersDeserialization,0.000000
181,com.google.gson.functional.ParameterizedTypesTest#testParameterizedTypesWithWriterSerialization,0.000000
182,com.google.gson.functional.NullObjectAndFieldTest#testExplicitSerializationOfNullArrayMembers,0.000000
183,com.google.gson.functional.NullObjectAndFieldTest#testExplicitSerializationOfNullCollectionMembers,0.000000
184,com.google.gson.functional.NullObjectAndFieldTest#testExplicitSerializationOfNullStringMembers,0.000000
185,com.google.gson.functional.NullObjectAndFieldTest#testPrintPrintingObjectWithNulls,0.000000
186,com.google.gson.functional.ObjectTest#testSingletonLists,0.000000
187,com.google.gson.functional.ObjectTest#testTruncatedDeserialization,0.000000
188,com.google.gson.functional.ObjectTest#testEmptyCollectionInAnObjectSerialization,0.000000
189,com.google.gson.functional.ObjectTest#testDateAsMapObjectField,0.000000
190,com.google.gson.functional.ObjectTest#testEmptyCollectionInAnObjectDeserialization,0.000000
191,com.google.gson.functional.UncategorizedTest#testTrailingWhitespace,0.000000
192,com.google.gson.functional.ReadersWritersTest#testTypeMismatchThrowsJsonSyntaxExceptionForStrings,0.000000
193,com.google.gson.functional.ReadersWritersTest#testTypeMismatchThrowsJsonSyntaxExceptionForReaders,0.000000
194,com.google.gson.functional.EnumTest#testEnumSet,0.000000
195,com.google.gson.functional.EnumTest#testEnumSubclassAsParameterizedType,0.000000
